净值日期,累计净值
2005-08-24,1.0
2005-08-26,1.0001
2005-08-31,1.0003
2005-09-01,1.0004
2005-09-02,1.0005
2005-09-05,1.0006
2005-09-06,1.0007
2005-09-07,1.0008
2005-09-08,1.0008
2005-09-09,1.0009
2005-09-12,1.001
2005-09-13,1.0011
2005-09-14,1.0012
2005-09-15,1.0013
2005-09-16,1.0014
2005-09-19,1.0016
2005-09-20,1.0017
2005-09-21,1.0017
2005-09-22,1.0018
2005-09-23,1.0019
2005-09-26,1.0021
2005-09-27,1.0022
2005-09-28,1.0023
2005-09-29,1.0023
2005-09-30,1.0024
2005-10-10,1.003
2005-10-11,1.0031
2005-10-12,1.0032
2005-10-13,1.0033
2005-10-14,1.0034
2005-10-17,1.0036
2005-10-18,1.0036
2005-10-19,1.0037
2005-10-20,1.0037
2005-10-21,1.0037
2005-10-24,1.0038
2005-10-25,1.0039
2005-10-26,1.0039
2005-10-27,1.0039
2005-10-28,1.004
2005-10-31,1.0041
2005-11-01,1.0041
2005-11-02,1.0042
2005-11-03,1.0043
2005-11-04,1.0043
2005-11-07,1.0045
2005-11-08,1.0045
2005-11-09,1.0046
2005-11-10,1.0046
2005-11-11,1.0047
2005-11-14,1.0048
2005-11-15,1.0049
2005-11-16,1.005
2005-11-17,1.005
2005-11-18,1.0051
2005-11-21,1.0053
2005-11-22,1.0053
2005-11-23,1.0055
2005-11-24,1.0056
2005-11-25,1.0057
2005-11-28,1.0059
2005-11-29,1.0059
2005-11-30,1.006
2005-12-01,1.006
2005-12-02,1.0061
2005-12-05,1.0063
2005-12-06,1.0063
2005-12-07,1.0064
2005-12-08,1.0065
2005-12-09,1.0065
2005-12-12,1.0067
2005-12-13,1.0067
2005-12-14,1.0068
2005-12-15,1.0068
2005-12-16,1.0069
2005-12-19,1.0071
2005-12-20,1.0071
2005-12-21,1.0072
2005-12-22,1.0072
2005-12-23,1.0073
2005-12-26,1.0076
2005-12-27,1.0077
2005-12-28,1.0079
2005-12-29,1.0079
2005-12-30,1.008
2005-12-31,1.008
2006-01-04,1.0082
2006-01-05,1.0082
2006-01-06,1.0083
2006-01-09,1.0084
2006-01-10,1.0085
2006-01-11,1.0085
2006-01-12,1.0086
2006-01-13,1.0086
2006-01-16,1.0088
2006-01-17,1.0088
2006-01-18,1.0089
2006-01-19,1.0089
2006-01-20,1.009
2006-01-23,1.0091
2006-01-24,1.0092
2006-01-25,1.0092
2006-02-06,1.0099
2006-02-07,1.0099
2006-02-08,1.01
2006-02-09,1.01
2006-02-10,1.0101
2006-02-13,1.0103
2006-02-14,1.0103
2006-02-15,1.0104
2006-02-16,1.0105
2006-02-17,1.0105
2006-02-20,1.0107
2006-02-21,1.0108
2006-02-22,1.0108
2006-02-23,1.0109
2006-02-24,1.0109
2006-02-27,1.0111
2006-02-28,1.0112
2006-03-01,1.0112
2006-03-02,1.0113
2006-03-03,1.0113
2006-03-06,1.0115
2006-03-07,1.0115
2006-03-08,1.0116
2006-03-09,1.0117
2006-03-10,1.0117
2006-03-13,1.0119
2006-03-14,1.0119
2006-03-15,1.012
2006-03-16,1.0121
2006-03-17,1.0122
2006-03-20,1.0124
2006-03-21,1.0124
2006-03-22,1.0125
2006-03-23,1.0126
2006-03-24,1.0127
2006-03-27,1.0128
2006-03-28,1.0129
2006-03-29,1.0129
2006-03-30,1.013
2006-03-31,1.013
2006-04-03,1.0132
2006-04-04,1.0133
2006-04-05,1.0134
2006-04-06,1.0134
2006-04-07,1.0135
2006-04-10,1.0137
2006-04-11,1.0137
2006-04-12,1.0138
2006-04-13,1.0138
2006-04-14,1.0139
2006-04-17,1.0141
2006-04-18,1.0141
2006-04-19,1.0142
2006-04-20,1.0142
2006-04-21,1.0143
2006-04-24,1.0144
2006-04-25,1.0145
2006-04-26,1.0146
2006-04-27,1.0146
2006-04-28,1.0147
2006-05-08,1.0152
2006-05-09,1.0153
2006-05-10,1.0153
2006-05-11,1.0154
2006-05-12,1.0154
2006-05-15,1.0156
2006-05-16,1.0157
2006-05-17,1.0157
2006-05-18,1.0158
2006-05-19,1.0158
2006-05-22,1.016
2006-05-23,1.0161
2006-05-24,1.0161
2006-05-25,1.0162
2006-05-26,1.0162
2006-05-29,1.0164
2006-05-30,1.0165
2006-05-31,1.0165
2006-06-01,1.0166
2006-06-02,1.0166
2006-06-05,1.0168
2006-06-06,1.0169
2006-06-07,1.017
2006-06-08,1.0171
2006-06-09,1.0171
2006-06-12,1.0173
2006-06-13,1.0173
2006-06-14,1.0174
2006-06-15,1.0174
2006-06-16,1.0175
2006-06-19,1.0176
2006-06-20,1.0177
2006-06-21,1.0177
2006-06-22,1.0178
2006-06-23,1.0178
2006-06-26,1.018
2006-06-27,1.018
2006-06-28,1.018
2006-06-29,1.0181
2006-06-30,1.0182
2006-07-03,1.0183
2006-07-04,1.0184
2006-07-05,1.0184
2006-07-06,1.0184
2006-07-07,1.0185
2006-07-10,1.0187
2006-07-11,1.0188
2006-07-12,1.0189
2006-07-13,1.019
2006-07-14,1.0191
2006-07-17,1.0192
2006-07-18,1.0193
2006-07-19,1.0193
2006-07-20,1.0194
2006-07-21,1.0194
2006-07-24,1.0196
2006-07-25,1.0195
2006-07-26,1.0197
2006-07-27,1.0197
2006-07-28,1.0197
2006-07-31,1.0197
2006-08-01,1.0198
2006-08-02,1.0198
2006-08-03,1.0198
2006-08-04,1.0199
2006-08-07,1.02
2006-08-08,1.02
2006-08-09,1.0201
2006-08-10,1.0201
2006-08-11,1.0202
2006-08-14,1.0203
2006-08-15,1.0204
2006-08-16,1.0204
2006-08-17,1.0205
2006-08-18,1.0205
2006-08-21,1.0207
2006-08-22,1.0207
2006-08-23,1.0208
2006-08-24,1.0208
2006-08-25,1.0209
2006-08-28,1.0211
2006-08-29,1.0212
2006-08-30,1.0212
2006-08-31,1.0213
2006-09-01,1.0213
2006-09-04,1.0215
2006-09-05,1.0215
2006-09-06,1.0216
2006-09-07,1.0217
2006-09-08,1.0218
2006-09-11,1.0221
